,time,open,high,low,close,volume
40,2019-06-18 14:44:00,15.146920180499999,15.146920180499999,15.1271719143,15.1271719143,600
41,2019-06-18 14:43:00,15.181479646400001,15.181479646400001,15.181479646400001,15.181479646400001,139
42,2019-06-18 14:41:00,15.2061649791,15.2061649791,15.2061649791,15.2061649791,100
43,2019-06-18 14:40:00,15.185923006300001,15.185923006300001,15.185923006300001,15.185923006300001,124
44,2019-06-18 14:38:00,15.156794313599999,15.181479646400001,15.156794313599999,15.181479646400001,340
45,2019-06-18 14:35:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,213
46,2019-06-18 14:28:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,100
47,2019-06-18 14:24:00,15.156794313599999,15.166668446700001,15.1321089808,15.166668446700001,405
48,2019-06-18 14:20:00,15.1074236481,15.156794313599999,15.1074236481,15.156794313599999,300
49,2019-06-18 14:16:00,15.102486581500001,15.1172977812,15.102486581500001,15.1172977812,676
50,2019-06-18 14:15:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,115
51,2019-06-18 14:12:00,15.092612448399999,15.092612448399999,15.077801248800002,15.077801248800002,200
52,2019-06-18 14:11:00,15.1074236481,15.1074236481,15.0679271157,15.0679271157,1770
53,2019-06-18 14:09:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,359
54,2019-06-18 14:07:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,311
55,2019-06-18 14:06:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,145
56,2019-06-18 14:03:00,15.1271719143,15.1271719143,15.1172977812,15.1172977812,300
57,2019-06-18 14:02:00,15.1370460474,15.1370460474,15.1370460474,15.1370460474,100
58,2019-06-18 13:57:00,15.166668446700001,15.166668446700001,15.166668446700001,15.166668446700001,200
59,2019-06-18 13:55:00,15.1765425798,15.179208595699999,15.166668446700001,15.179208595699999,909
60,2019-06-18 13:53:00,15.2061649791,15.2061649791,15.2061649791,15.2061649791,103
61,2019-06-18 13:48:00,15.2061649791,15.2061649791,15.2061649791,15.2061649791,100
62,2019-06-18 13:47:00,15.2259132453,15.2259132453,15.2259132453,15.2259132453,100
63,2019-06-18 13:46:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,100
64,2019-06-18 13:45:00,15.196290845999998,15.196290845999998,15.1765425798,15.196290845999998,542
65,2019-06-18 13:40:00,15.161731380099999,15.161731380099999,15.161731380099999,15.161731380099999,116
66,2019-06-18 13:36:00,15.1321089808,15.1321089808,15.1321089808,15.1321089808,104
67,2019-06-18 13:33:00,15.0876753819,15.1271719143,15.0876753819,15.1271719143,1385
68,2019-06-18 13:31:00,15.077801248800002,15.077801248800002,15.077801248800002,15.077801248800002,626
69,2019-06-18 13:30:00,15.077801248800002,15.0876753819,15.077801248800002,15.0876753819,340
70,2019-06-18 13:29:00,15.077801248800002,15.077801248800002,15.077801248800002,15.077801248800002,109
71,2019-06-18 13:23:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,476
72,2019-06-18 13:16:00,15.1222348477,15.1222348477,15.1222348477,15.1222348477,100
73,2019-06-18 13:15:00,15.146920180499999,15.146920180499999,15.1074236481,15.1074236481,449
74,2019-06-18 13:13:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,101
75,2019-06-18 13:11:00,15.1370460474,15.1370460474,15.1074236481,15.1074236481,209
76,2019-06-18 13:10:00,15.1370460474,15.1370460474,15.1370460474,15.1370460474,816
77,2019-06-18 13:09:00,15.1370460474,15.1370460474,15.1370460474,15.1370460474,100
78,2019-06-18 13:07:00,15.1172977812,15.1370460474,15.1074236481,15.1074236481,310
79,2019-06-18 13:06:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,688
80,2019-06-18 13:05:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,102
81,2019-06-18 13:04:00,15.1172977812,15.1271719143,15.1172977812,15.1271719143,205
82,2019-06-18 13:03:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,106
83,2019-06-18 13:01:00,15.1419831139,15.1419831139,15.1419831139,15.1419831139,100
84,2019-06-18 12:59:00,15.166668446700001,15.166668446700001,15.1172977812,15.1172977812,309
85,2019-06-18 12:54:00,15.166668446700001,15.166668446700001,15.1074236481,15.1074236481,415
86,2019-06-18 12:53:00,15.166668446700001,15.166668446700001,15.156794313599999,15.156794313599999,676
87,2019-06-18 12:52:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,101
88,2019-06-18 12:51:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,104
89,2019-06-18 12:48:00,15.166668446700001,15.166668446700001,15.166668446700001,15.166668446700001,103
90,2019-06-18 12:46:00,15.1913537795,15.1913537795,15.166668446700001,15.166668446700001,200
91,2019-06-18 12:42:00,15.196290845999998,15.2061649791,15.196290845999998,15.2061649791,414
92,2019-06-18 12:39:00,15.2012279126,15.2012279126,15.196290845999998,15.196290845999998,339
93,2019-06-18 12:36:00,15.166668446700001,15.2061649791,15.166668446700001,15.2061649791,201
94,2019-06-18 12:31:00,15.211102045699999,15.211102045699999,15.211102045699999,15.211102045699999,200
95,2019-06-18 12:27:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,312
96,2019-06-18 12:24:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,100
97,2019-06-18 12:23:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,100
98,2019-06-18 12:22:00,15.1172977812,15.1172977812,15.1074236481,15.1074236481,404
99,2019-06-18 12:17:00,15.161731380099999,15.161731380099999,15.161731380099999,15.161731380099999,100
100,2019-06-18 12:12:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,206
101,2019-06-18 12:11:00,15.1321089808,15.1321089808,15.1321089808,15.1321089808,110
102,2019-06-18 12:07:00,15.1321089808,15.1321089808,15.1321089808,15.1321089808,213
103,2019-06-18 12:06:00,15.1172977812,15.1172977812,15.1074236481,15.1074236481,419
104,2019-06-18 12:04:00,15.146920180499999,15.146920180499999,15.146920180499999,15.146920180499999,100
105,2019-06-18 12:03:00,15.1271719143,15.1271719143,15.1271719143,15.1271719143,151
106,2019-06-18 11:58:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,117
107,2019-06-18 11:57:00,15.1271719143,15.181479646400001,15.1271719143,15.156794313599999,637
108,2019-06-18 11:53:00,15.1172977812,15.1370460474,15.1172977812,15.1370460474,408
109,2019-06-18 11:51:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,965
110,2019-06-18 11:48:00,15.166668446700001,15.166668446700001,15.151857247,15.151857247,413
111,2019-06-18 11:46:00,15.2061649791,15.2061649791,15.2061649791,15.2061649791,423
112,2019-06-18 11:45:00,15.211102045699999,15.211102045699999,15.211102045699999,15.211102045699999,200
113,2019-06-18 11:41:00,15.196290845999998,15.2061649791,15.1864167129,15.1864167129,891
114,2019-06-18 11:40:00,15.196290845999998,15.196290845999998,15.196290845999998,15.196290845999998,102
115,2019-06-18 11:35:00,15.1765425798,15.1765425798,15.1765425798,15.1765425798,603
116,2019-06-18 11:34:00,15.1765425798,15.1765425798,15.1765425798,15.1765425798,354
117,2019-06-18 11:33:00,15.1864167129,15.196290845999998,15.1864167129,15.196290845999998,200
118,2019-06-18 11:31:00,15.1765425798,15.1765425798,15.1765425798,15.1765425798,100
119,2019-06-18 11:30:00,15.1765425798,15.1765425798,15.1765425798,15.1765425798,137
120,2019-06-18 11:29:00,15.1864167129,15.1864167129,15.1765425798,15.1765425798,413
121,2019-06-18 11:28:00,15.1864167129,15.1864167129,15.1864167129,15.1864167129,203
122,2019-06-18 11:27:00,15.196290845999998,15.196290845999998,15.196290845999998,15.196290845999998,212
123,2019-06-18 11:26:00,15.196290845999998,15.2061649791,15.196290845999998,15.2061649791,690
124,2019-06-18 11:25:00,15.1864167129,15.1864167129,15.1765425798,15.1765425798,1286
125,2019-06-18 11:23:00,15.2033014805,15.2061649791,15.1864167129,15.2061649791,411
126,2019-06-18 11:17:00,15.245661511500002,15.245661511500002,15.1864167129,15.1864167129,1286
127,2019-06-18 11:16:00,15.245661511500002,15.2654097777,15.245661511500002,15.2654097777,409
128,2019-06-18 11:14:00,15.2259132453,15.245661511500002,15.2259132453,15.245661511500002,208
129,2019-06-18 11:12:00,15.2259132453,15.2654097777,15.2259132453,15.2505985781,709
130,2019-06-18 11:06:00,15.275283910799999,15.275283910799999,15.275283910799999,15.275283910799999,102
131,2019-06-18 11:04:00,15.275283910799999,15.275283910799999,15.245661511500002,15.245661511500002,506
132,2019-06-18 11:03:00,15.2357873784,15.275283910799999,15.2357873784,15.2654097777,665
133,2019-06-18 11:02:00,15.2357873784,15.2357873784,15.211102045699999,15.211102045699999,727
134,2019-06-18 11:01:00,15.245661511500002,15.245661511500002,15.1864167129,15.196290845999998,436
135,2019-06-18 11:00:00,15.196290845999998,15.196290845999998,15.196290845999998,15.196290845999998,100
136,2019-06-18 10:59:00,15.2505985781,15.2505985781,15.2259132453,15.2259132453,804
137,2019-06-18 10:52:00,15.2900951105,15.2900951105,15.2505985781,15.2505985781,1799
138,2019-06-18 10:51:00,15.3049063101,15.3049063101,15.285158043900001,15.3049063101,501
139,2019-06-18 10:48:00,15.2555356446,15.2555356446,15.2555356446,15.2555356446,100
140,2019-06-18 10:44:00,15.285158043900001,15.285158043900001,15.285158043900001,15.285158043900001,101
141,2019-06-18 10:40:00,15.3542769757,15.3542769757,15.285158043900001,15.285158043900001,712
142,2019-06-18 10:39:00,15.364151108800002,15.364151108800002,15.364151108800002,15.364151108800002,100
143,2019-06-18 10:35:00,15.3542769757,15.3542769757,15.3542769757,15.3542769757,100
144,2019-06-18 10:31:00,15.3542769757,15.3542769757,15.3542769757,15.3542769757,419
145,2019-06-18 10:30:00,15.3345287095,15.3542769757,15.3345287095,15.3542769757,200
146,2019-06-18 10:29:00,15.285158043900001,15.3049063101,15.2555356446,15.3049063101,1259
147,2019-06-18 10:27:00,15.2555356446,15.2555356446,15.2555356446,15.2555356446,100
148,2019-06-18 10:26:00,15.2555356446,15.2654097777,15.245661511500002,15.2555356446,1537
149,2019-06-18 10:22:00,15.260472711199998,15.260472711199998,15.2357873784,15.260472711199998,900
150,2019-06-18 10:19:00,15.275283910799999,15.275283910799999,15.275283910799999,15.275283910799999,203
151,2019-06-18 10:17:00,15.260472711199998,15.275283910799999,15.260472711199998,15.260472711199998,300
152,2019-06-18 10:16:00,15.2357873784,15.2357873784,15.2357873784,15.2357873784,209
153,2019-06-18 10:13:00,15.2357873784,15.2357873784,15.2357873784,15.2357873784,100
154,2019-06-18 10:12:00,15.3246545764,15.3246545764,15.2802209774,15.2802209774,587
155,2019-06-18 10:09:00,15.329591642899999,15.329591642899999,15.329591642899999,15.329591642899999,100
156,2019-06-18 10:08:00,15.3345287095,15.3345287095,15.3345287095,15.3345287095,203
157,2019-06-18 10:06:00,15.339465775999999,15.339465775999999,15.339465775999999,15.339465775999999,100
158,2019-06-18 10:03:00,15.3690881753,15.3690881753,15.3690881753,15.3690881753,100
159,2019-06-18 09:59:00,15.3740252419,15.3740252419,15.3740252419,15.3740252419,200
160,2019-06-18 09:58:00,15.3740252419,15.3740252419,15.329591642899999,15.329591642899999,410
161,2019-06-18 09:56:00,15.3690881753,15.3690881753,15.364151108800002,15.364151108800002,600
162,2019-06-18 09:55:00,15.339465775999999,15.339465775999999,15.3345287095,15.3345287095,3002
163,2019-06-18 09:54:00,15.2357873784,15.2357873784,15.2357873784,15.2357873784,100
164,2019-06-18 09:48:00,15.285158043900001,15.285158043900001,15.285158043900001,15.285158043900001,205
165,2019-06-18 09:43:00,15.2061649791,15.2061649791,15.2061649791,15.2061649791,632
166,2019-06-18 09:31:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,663
167,2019-06-17 17:57:00,15.1271719143,15.1271719143,15.1271719143,15.1271719143,702
168,2019-06-17 16:01:00,15.1271719143,15.1271719143,15.1271719143,15.1271719143,5964
169,2019-06-17 16:00:00,15.1074236481,15.1271719143,15.097549515,15.1074236481,4216
170,2019-06-17 15:59:00,15.0679271157,15.1172977812,15.0679271157,15.102486581500001,2559
171,2019-06-17 15:58:00,15.077801248800002,15.077801248800002,15.0580529826,15.062990049100001,652
172,2019-06-17 15:57:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,828
173,2019-06-17 15:56:00,15.1172977812,15.1172977812,15.1074236481,15.1074236481,1329
174,2019-06-17 15:55:00,15.112360714600001,15.112360714600001,15.1074236481,15.1074236481,1360
175,2019-06-17 15:54:00,15.1074236481,15.112360714600001,15.1074236481,15.112360714600001,1391
176,2019-06-17 15:53:00,15.097549515,15.1172977812,15.097549515,15.1074236481,2326
177,2019-06-17 15:52:00,15.077801248800002,15.1074236481,15.077801248800002,15.097549515,1257
178,2019-06-17 15:51:00,15.1074236481,15.1074236481,15.077801248800002,15.077801248800002,2219
179,2019-06-17 15:50:00,15.1172977812,15.1222348477,15.1172977812,15.1222348477,493
180,2019-06-17 15:49:00,15.156794313599999,15.156794313599999,15.1370460474,15.1370460474,1192
181,2019-06-17 15:48:00,15.161731380099999,15.161731380099999,15.156794313599999,15.156794313599999,1757
182,2019-06-17 15:47:00,15.161731380099999,15.161731380099999,15.156794313599999,15.156794313599999,2106
183,2019-06-17 15:46:00,15.166668446700001,15.166668446700001,15.156794313599999,15.156794313599999,2686
184,2019-06-17 15:45:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,1192
185,2019-06-17 15:44:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,1152
186,2019-06-17 15:43:00,15.1765425798,15.196290845999998,15.156794313599999,15.156794313599999,1105
187,2019-06-17 15:41:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,379
188,2019-06-17 15:39:00,15.1172977812,15.1271719143,15.1172977812,15.1271719143,531
189,2019-06-17 15:38:00,15.1370460474,15.1370460474,15.1074236481,15.1370460474,500
190,2019-06-17 15:37:00,15.1271719143,15.1271719143,15.1172977812,15.1172977812,400
191,2019-06-17 15:36:00,15.1074236481,15.1271719143,15.1074236481,15.1271719143,1102
192,2019-06-17 15:35:00,15.097549515,15.097549515,15.097549515,15.097549515,522
193,2019-06-17 15:31:00,15.102486581500001,15.102486581500001,15.102486581500001,15.102486581500001,103
194,2019-06-17 15:28:00,15.1271719143,15.1271719143,15.1271719143,15.1271719143,272
195,2019-06-17 15:27:00,15.1321089808,15.1321089808,15.1321089808,15.1321089808,224
196,2019-06-17 15:25:00,15.1271719143,15.146920180499999,15.1172977812,15.1172977812,642
197,2019-06-17 15:24:00,15.1271719143,15.1370460474,15.1271719143,15.1370460474,983
198,2019-06-17 15:23:00,15.1271719143,15.1370460474,15.1271719143,15.1370460474,566
199,2019-06-17 15:22:00,15.1370460474,15.1370460474,15.1370460474,15.1370460474,779
200,2019-06-17 15:20:00,15.156794313599999,15.156794313599999,15.156794313599999,15.156794313599999,100
201,2019-06-17 15:17:00,15.156794313599999,15.156794313599999,15.146920180499999,15.146920180499999,804
202,2019-06-17 15:16:00,15.1271719143,15.156794313599999,15.1271719143,15.156794313599999,1091
203,2019-06-17 15:15:00,15.146920180499999,15.151857247,15.146920180499999,15.146920180499999,1153
204,2019-06-17 15:12:00,15.146920180499999,15.156794313599999,15.146920180499999,15.156794313599999,443
205,2019-06-17 15:11:00,15.151857247,15.151857247,15.146920180499999,15.146920180499999,295
206,2019-06-17 15:10:00,15.2259132453,15.2259132453,15.2160391122,15.2160391122,2803
207,2019-06-17 15:09:00,15.2259132453,15.2259132453,15.2259132453,15.2259132453,112
208,2019-06-17 15:08:00,15.245661511500002,15.245661511500002,15.240724445,15.240724445,313
209,2019-06-17 15:06:00,15.2259132453,15.2259132453,15.2259132453,15.2259132453,100
210,2019-06-17 15:04:00,15.2259132453,15.2357873784,15.2259132453,15.2259132453,1116
211,2019-06-17 15:01:00,15.2357873784,15.2357873784,15.2357873784,15.2357873784,478
212,2019-06-17 15:00:00,15.2357873784,15.2357873784,15.2357873784,15.2357873784,383
213,2019-06-17 14:59:00,15.2555356446,15.2555356446,15.2555356446,15.2555356446,270
214,2019-06-17 14:58:00,15.245661511500002,15.245661511500002,15.245661511500002,15.245661511500002,260
215,2019-06-17 14:56:00,15.2555356446,15.2555356446,15.2555356446,15.2555356446,189
216,2019-06-17 14:55:00,15.275283910799999,15.275283910799999,15.2555356446,15.2555356446,2555
217,2019-06-17 14:54:00,15.245661511500002,15.2555356446,15.240724445,15.2555356446,730
218,2019-06-17 14:53:00,15.2160391122,15.245661511500002,15.2160391122,15.245661511500002,501
219,2019-06-17 14:52:00,15.154325780299999,15.166668446700001,15.154325780299999,15.166668446700001,334
220,2019-06-17 14:51:00,15.146920180499999,15.146920180499999,15.146920180499999,15.146920180499999,908
221,2019-06-17 14:50:00,15.1271719143,15.146920180499999,15.1271719143,15.146920180499999,412
222,2019-06-17 14:49:00,15.1271719143,15.1271719143,15.1271719143,15.1271719143,146
223,2019-06-17 14:47:00,15.1271719143,15.1271719143,15.1271719143,15.1271719143,432
224,2019-06-17 14:45:00,15.1074236481,15.1074236481,15.1074236481,15.1074236481,115
225,2019-06-17 14:43:00,15.1172977812,15.1172977812,15.1172977812,15.1172977812,808
226,2019-06-17 14:42:00,15.1113733013,15.1271719143,15.1113733013,15.1271719143,1557
227,2019-06-17 14:37:00,15.146920180499999,15.146920180499999,15.0827383153,15.0827383153,1112
228,2019-06-17 14:36:00,15.146920180499999,15.146920180499999,15.146920180499999,15.146920180499999,588
229,2019-06-17 14:34:00,15.146920180499999,15.196290845999998,15.146920180499999,15.1864167129,1887
230,2019-06-17 14:33:00,15.1765425798,15.2259132453,15.146920180499999,15.146920180499999,617
231,2019-06-17 14:32:00,15.0753327155,15.0753327155,15.0753327155,15.0753327155,493
232,2019-06-17 14:31:00,15.0383047164,15.0876753819,15.0383047164,15.0876753819,844
233,2019-06-17 14:27:00,15.0185564502,15.0185564502,15.0185564502,15.0185564502,140
234,2019-06-17 14:26:00,14.979059917699999,14.979059917699999,14.979059917699999,14.979059917699999,280
235,2019-06-17 14:23:00,14.9691857846,14.979059917699999,14.9691857846,14.979059917699999,628
236,2019-06-17 14:22:00,14.9691857846,15.0185564502,14.9691857846,15.0185564502,1945
237,2019-06-17 14:21:00,15.008682317,15.008682317,14.9889340508,14.9889340508,335
238,2019-06-17 14:20:00,14.979059917699999,14.9889340508,14.979059917699999,14.9889340508,224
239,2019-06-17 14:19:00,14.9395633853,14.9395633853,14.9395633853,14.9395633853,100
240,2019-06-17 14:18:00,14.880318586700001,14.929689252200001,14.880318586700001,14.929689252200001,724
241,2019-06-17 14:17:00,14.8506961874,14.8506961874,14.8506961874,14.8506961874,413
242,2019-06-17 14:00:00,14.8408220543,14.8408220543,14.8408220543,14.8408220543,620
243,2019-06-17 13:55:00,14.811199655,14.811199655,14.811199655,14.811199655,300
244,2019-06-17 13:54:00,14.811199655,14.8210737881,14.811199655,14.8210737881,724
245,2019-06-17 13:49:00,14.8260108546,14.8260108546,14.8260108546,14.8260108546,388
246,2019-06-17 13:26:00,14.860570320499999,14.865507387000001,14.860570320499999,14.865507387000001,346
247,2019-06-17 13:23:00,14.8901927198,14.8901927198,14.880318586700001,14.8852556533,968
248,2019-06-17 13:20:00,14.8901927198,14.8901927198,14.8901927198,14.8901927198,204
249,2019-06-17 13:11:00,14.8901927198,14.8901927198,14.8901927198,14.8901927198,405
250,2019-06-17 13:09:00,14.8901927198,14.8901927198,14.8901927198,14.8901927198,100
251,2019-06-17 13:05:00,14.8901927198,14.8901927198,14.8901927198,14.8901927198,100
252,2019-06-17 13:00:00,14.8753815202,14.8753815202,14.8753815202,14.8753815202,105
253,2019-06-17 12:54:00,14.860570320499999,14.860570320499999,14.860570320499999,14.860570320499999,103
254,2019-06-17 12:49:00,14.880318586700001,14.880318586700001,14.880318586700001,14.880318586700001,132
255,2019-06-17 12:43:00,14.909940985999999,14.909940985999999,14.8901927198,14.8901927198,200
256,2019-06-17 12:42:00,14.9000668529,14.9000668529,14.9000668529,14.9000668529,200
257,2019-06-17 12:41:00,14.9000668529,14.9000668529,14.9000668529,14.9000668529,201
258,2019-06-17 12:33:00,14.8901927198,14.8901927198,14.8901927198,14.8901927198,200
259,2019-06-17 12:22:00,14.880318586700001,14.880318586700001,14.880318586700001,14.880318586700001,102
260,2019-06-17 12:18:00,14.880318586700001,14.880318586700001,14.880318586700001,14.880318586700001,100
261,2019-06-17 12:11:00,14.9198151191,14.9198151191,14.9050039195,14.9050039195,227
262,2019-06-17 12:10:00,14.9395633853,14.9395633853,14.9395633853,14.9395633853,217
263,2019-06-17 11:57:00,14.9691857846,14.9691857846,14.9691857846,14.9691857846,196
264,2019-06-17 11:56:00,14.9593116515,14.9593116515,14.9593116515,14.9593116515,518
265,2019-06-17 11:52:00,15.0037452505,15.0037452505,15.0037452505,15.0037452505,136
266,2019-06-17 11:51:00,14.9889340508,14.9889340508,14.9889340508,14.9889340508,320
267,2019-06-17 11:47:00,14.9691857846,14.9691857846,14.9691857846,14.9691857846,383
268,2019-06-17 11:46:00,14.9593116515,14.9593116515,14.9593116515,14.9593116515,354
269,2019-06-17 11:45:00,14.9593116515,14.9593116515,14.9494375184,14.9494375184,345
270,2019-06-17 11:41:00,14.964248718099999,14.964248718099999,14.964248718099999,14.964248718099999,203
271,2019-06-17 11:33:00,14.9494375184,14.9494375184,14.9494375184,14.9494375184,609
272,2019-06-17 11:31:00,14.934626318800001,14.934626318800001,14.934626318800001,14.934626318800001,100
273,2019-06-17 11:29:00,14.929689252200001,14.929689252200001,14.929689252200001,14.929689252200001,232
274,2019-06-17 11:25:00,14.929689252200001,14.929689252200001,14.9247521857,14.9247521857,424
275,2019-06-17 11:22:00,14.929689252200001,14.929689252200001,14.929689252200001,14.929689252200001,606
276,2019-06-17 11:20:00,14.929689252200001,14.929689252200001,14.929689252200001,14.929689252200001,425
277,2019-06-17 11:19:00,14.9198151191,14.9198151191,14.9198151191,14.9198151191,103
278,2019-06-17 11:17:00,14.8901927198,14.8901927198,14.8901927198,14.8901927198,113
279,2019-06-17 11:14:00,14.909940985999999,14.909940985999999,14.909940985999999,14.909940985999999,701
280,2019-06-17 11:09:00,14.9000668529,14.909940985999999,14.9000668529,14.909940985999999,205
281,2019-06-17 11:07:00,14.9198151191,14.9198151191,14.9198151191,14.9198151191,107
282,2019-06-17 11:05:00,14.9494375184,14.9494375184,14.9494375184,14.9494375184,136
283,2019-06-17 11:04:00,14.9691857846,14.9691857846,14.9445004519,14.9445004519,1007
284,2019-06-17 11:02:00,14.929689252200001,14.929689252200001,14.929689252200001,14.929689252200001,412
285,2019-06-17 11:00:00,14.9247521857,14.9247521857,14.9247521857,14.9247521857,134
286,2019-06-17 10:59:00,14.929689252200001,14.929689252200001,14.929689252200001,14.929689252200001,110
287,2019-06-17 10:58:00,14.934626318800001,14.934626318800001,14.934626318800001,14.934626318800001,100
288,2019-06-17 10:56:00,14.9395633853,14.9395633853,14.9395633853,14.9395633853,178
289,2019-06-17 10:50:00,14.909940985999999,14.929689252200001,14.909940985999999,14.929689252200001,540
290,2019-06-17 10:46:00,14.909940985999999,14.909940985999999,14.909940985999999,14.909940985999999,100
291,2019-06-17 10:38:00,14.9198151191,14.9198151191,14.9198151191,14.9198151191,241
292,2019-06-17 10:35:00,14.9000668529,14.909940985999999,14.9000668529,14.909940985999999,608
293,2019-06-17 10:34:00,14.830947921199998,14.8901927198,14.830947921199998,14.860570320499999,300
294,2019-06-17 10:30:00,14.9000668529,14.9000668529,14.9000668529,14.9000668529,272
295,2019-06-17 10:18:00,14.9691857846,14.9691857846,14.9691857846,14.9691857846,100
296,2019-06-17 10:14:00,14.929689252200001,14.929689252200001,14.929689252200001,14.929689252200001,200
297,2019-06-17 10:13:00,14.9494375184,14.9494375184,14.9494375184,14.9494375184,411
298,2019-06-17 10:12:00,15.008682317,15.008682317,15.008682317,15.008682317,347
299,2019-06-17 10:10:00,15.0129281943,15.0129281943,15.0129281943,15.0129281943,684
